25.5 72 1.48029
27 72 1.49249
28.5 72 1.47927
30 72 1.38673
31.5 72 1.21984
33 72 1.08376
34.5 72 0.953168
36 72 0.75
37.5 72 0.404517
39 72 0.0541505
40.5 72 0
0 73.5 0.710986
1.5 73.5 0.760435
3 73.5 0.811218
4.5 73.5 0.883265
6 73.5 1
7.5 73.5 1.17854
9 73.5 1.34706
10.5 73.5 1.48641
12 73.5 1.56435
13.5 73.5 1.56803
15 73.5 1.55696
16.5 73.5 1.55586
18 73.5 1.56307
19.5 73.5 1.56644
21 73.5 1.53194
22.5 73.5 1.46144
24 73.5 1.39548
25.5 73.5 1.37272
27 73.5 1.37049
28.5 73.5 1.34708
30 73.5 1.27402
31.5 73.5 1.15928
33 73.5 1.03606
34.5 73.5 0.897608
36 73.5 0.696901
37.5 73.5 0.407979
39 73.5 0.0953093
40.5 73.5 0
